vehicle_id,fuel_type,fuel_consumed,distance_travelled,mileage,average_mileage,deviation,current_mileage,threshold,mileage_drop,fuel_spam_detection_label
VH109429,CNG,8.89,228.94,25.75,26.87,1.85,28.72,21.5,No,0
VH104976,CNG,39.86,39.76,1.0,1.97,-5.2,-3.23,1.58,Yes,1
VH109527,Diesel,30.14,58.93,1.96,1.35,1.24,2.59,1.08,No,0
VH106287,CNG,28.7,407.11,14.19,13.98,-3.52,10.46,11.18,Yes,1
VH107886,Diesel,28.49,620.25,21.77,20.61,-2.71,17.9,16.49,No,0
VH106820,Petrol,73.93,22.62,0.31,-0.91,1.47,0.56,-0.73,No,0
VH106557,Diesel,66.09,335.42,5.08,6.19,-3.73,2.46,4.95,Yes,1
VH101737,CNG,2.3,554.56,241.11,240.65,5.57,246.22,192.52,No,0
VH104137,Diesel,27.19,69.95,2.57,2.93,-1.05,1.88,2.34,Yes,1
VH103741,Diesel,34.66,342.28,9.88,6.76,8.12,14.88,5.41,No,0
VH106438,Diesel,71.42,324.54,4.54,4.14,0.6,4.74,3.31,No,0
VH105913,Petrol,71.43,36.38,0.51,2.1,-1.17,0.93,1.68,Yes,1
VH101263,CNG,78.03,607.31,7.78,8.98,-3.73,5.25,7.18,Yes,1
VH102956,Petrol,54.21,336.78,6.21,4.46,0.62,5.08,3.57,No,0
VH102422,Petrol,32.45,309.64,9.54,7.99,-3.4,4.59,6.39,Yes,1
VH106272,Petrol,45.94,641.11,13.96,15.69,-3.17,12.52,12.55,Yes,1
VH107408,CNG,77.74,96.41,1.24,0.3,2.72,3.02,0.24,No,0
VH106357,CNG,73.92,418.43,5.66,8.9,-6.56,2.34,7.12,Yes,1
VH100192,Petrol,61.69,298.24,4.83,4.24,1.77,6.01,3.39,No,0
VH102280,Diesel,46.48,392.06,8.44,10.16,-6.41,3.75,8.13,Yes,1
VH100426,Petrol,78.7,619.21,7.87,8.84,-6.07,2.77,7.07,Yes,1
VH104951,Diesel,54.47,953.75,17.51,16.3,3.66,19.96,13.04,No,0
VH102555,Diesel,37.07,266.65,7.19,9.6,-1.23,8.37,7.68,No,0
VH100958,Diesel,62.04,547.02,8.82,11.71,-4.63,7.08,9.37,Yes,1
VH105162,Petrol,39.0,681.25,17.47,18.5,-4.0,14.5,14.8,Yes,1
VH109660,Diesel,67.65,592.22,8.75,11.1,-7.02,4.08,8.88,Yes,1
VH109702,CNG,44.19,854.02,19.33,21.53,-5.8,15.73,17.22,Yes,1
VH103818,CNG,47.01,239.65,5.1,4.77,0.21,4.98,3.82,No,0
VH103157,CNG,32.03,32.86,1.03,2.36,-5.55,-3.19,1.89,Yes,1
VH105595,Diesel,56.61,195.06,3.45,5.31,-6.56,-1.25,4.25,Yes,1
VH106822,Petrol,36.04,366.53,10.17,12.25,-8.14,4.11,9.8,Yes,1
VH101079,Petrol,29.81,88.42,2.97,6.99,-3.16,3.83,5.59,Yes,1
VH101500,CNG,17.69,316.01,17.86,20.72,3.97,24.69,16.58,No,0
VH102514,Petrol,49.54,676.35,13.65,15.12,0.43,15.55,12.1,No,0
VH103109,Diesel,62.09,176.27,2.84,2.69,-0.38,2.31,2.15,No,0
VH104622,Petrol,32.39,298.88,9.23,10.27,-5.11,5.16,8.22,Yes,1
VH100577,Diesel,78.63,666.97,8.48,7.97,1.74,9.71,6.38,No,0
VH102038,Diesel,43.94,977.77,22.25,22.76,-2.87,19.89,18.21,No,0
VH104978,Diesel,76.15,108.21,1.42,-0.22,5.57,5.35,-0.18,No,0
VH108025,Diesel,2.27,768.18,338.41,342.87,-2.24,340.63,274.3,No,0
VH103021,Diesel,67.66,284.44,4.2,5.83,-1.4,4.43,4.66,Yes,1
VH102590,Diesel,16.98,285.8,16.83,14.88,-3.57,11.31,11.9,Yes,1
VH102046,Diesel,58.9,579.35,9.84,10.88,-5.08,5.8,8.7,Yes,1
VH100138,CNG,55.28,283.96,5.14,6.92,-5.12,1.8,5.54,Yes,1
VH106509,CNG,28.15,378.01,13.43,13.78,-3.68,10.1,11.02,Yes,1
VH101904,CNG,22.48,688.58,30.63,30.16,-3.98,26.18,24.13,No,0
VH107161,Diesel,51.0,143.59,2.82,6.91,-3.97,2.94,5.53,Yes,1
VH104952,Petrol,32.2,611.82,19.0,15.59,11.25,26.84,12.47,No,0
VH105224,Petrol,3.44,658.55,191.44,192.69,-0.06,192.63,154.15,No,0
VH107851,Petrol,34.04,49.54,1.46,-1.14,9.17,8.03,-0.91,No,0
VH107369,Petrol,67.59,552.9,8.18,7.35,-0.27,7.08,5.88,No,0
VH104743,Petrol,55.35,464.29,8.39,9.79,-1.13,8.66,7.83,No,0
VH103752,Petrol,21.61,309.03,14.3,18.55,-6.54,12.01,14.84,Yes,1
VH101347,CNG,78.44,35.72,0.46,0.63,2.24,2.87,0.5,No,0
VH101234,Diesel,31.54,720.21,22.83,21.37,-2.45,18.92,17.1,No,0
VH106718,Diesel,21.71,460.74,21.22,21.71,-4.35,17.36,17.37,Yes,1
VH103788,Diesel,8.85,989.32,111.79,111.65,0.57,112.22,89.32,No,0
VH100307,Diesel,32.36,932.6,28.82,25.58,2.55,28.13,20.46,No,0
VH108722,CNG,19.29,272.26,14.11,13.93,-3.09,10.84,11.14,Yes,1
VH109849,Petrol,33.15,295.63,8.92,13.89,-5.87,8.02,11.11,Yes,1
VH101970,Petrol,17.52,308.9,17.63,20.27,-3.45,16.82,16.22,No,0
VH105770,CNG,38.85,162.01,4.17,3.52,-4.82,-1.3,2.82,Yes,1
VH103071,Diesel,34.36,939.7,27.35,31.3,2.4,33.7,25.04,No,0
VH109665,Petrol,44.0,447.12,10.16,11.73,-3.49,8.24,9.38,Yes,1
VH108067,Petrol,45.72,80.58,1.76,5.65,-7.55,-1.9,4.52,Yes,1
VH102634,Diesel,54.05,466.59,8.63,9.84,-4.16,5.68,7.87,Yes,1
VH102992,Diesel,23.37,37.96,1.62,0.47,1.61,2.08,0.38,No,0
VH105433,Petrol,38.81,848.48,21.86,20.11,5.92,26.03,16.09,No,0
VH100349,CNG,56.05,629.75,11.24,11.1,-0.08,11.02,8.88,No,0
VH107809,CNG,48.54,800.61,16.49,19.42,-8.09,11.33,15.54,Yes,1
VH106979,Diesel,23.45,152.53,6.5,4.78,0.83,5.61,3.82,No,0
VH108895,CNG,56.33,400.29,7.11,5.61,1.17,6.78,4.49,No,0
VH100939,Diesel,23.94,880.05,36.76,35.85,-2.25,33.6,28.68,No,0
VH105704,Diesel,9.51,761.73,80.1,80.1,0.0,80.1,64.08,No,0
VH104230,CNG,39.12,374.54,9.57,9.93,-4.27,5.66,7.94,Yes,1
VH102445,Petrol,57.22,125.17,2.19,4.0,-4.14,-0.14,3.2,Yes,1
VH101498,CNG,19.3,310.19,16.07,15.76,-4.93,10.83,12.61,Yes,1
VH108409,CNG,67.55,652.4,9.66,9.84,-2.86,6.98,7.87,Yes,1
VH104293,Petrol,46.08,832.57,18.07,16.19,3.16,19.35,12.95,No,0
VH103908,CNG,45.19,523.12,11.58,9.95,4.44,14.39,7.96,No,0
VH105158,Petrol,72.31,263.59,3.65,2.58,-2.09,0.49,2.06,Yes,1
VH108279,Petrol,68.61,549.78,8.01,9.94,-3.43,6.51,7.95,Yes,1
VH108348,Diesel,35.6,329.6,9.26,10.78,-2.17,8.61,8.62,Yes,1
VH101817,CNG,74.74,81.0,1.08,-0.22,-2.14,-2.36,-0.18,Yes,1
VH100122,Diesel,6.39,523.25,81.89,80.0,1.16,81.16,64.0,No,0
VH108797,Petrol,47.35,455.11,9.61,9.99,-0.15,9.84,7.99,No,0
VH108070,CNG,33.49,680.44,20.32,22.06,0.12,22.18,17.65,No,0
VH108942,Petrol,9.29,361.08,38.87,40.65,-5.65,35.0,32.52,No,0
VH105551,CNG,33.35,492.44,14.77,16.72,1.6,18.32,13.38,No,0
VH108632,Diesel,13.2,471.98,35.76,40.77,-6.05,34.72,32.62,No,0
VH104367,Petrol,64.84,82.53,1.27,1.85,3.36,5.21,1.48,No,0
VH100758,Petrol,36.15,134.7,3.73,4.63,-2.1,2.53,3.7,Yes,1
VH109483,CNG,34.13,374.39,10.97,14.01,-5.82,8.19,11.21,Yes,1
VH101074,Petrol,25.95,878.42,33.85,33.69,2.38,36.07,26.95,No,0
VH102834,CNG,14.35,440.07,30.67,31.62,2.27,33.89,25.3,No,0
VH101330,Diesel,4.93,203.2,41.22,41.81,0.62,42.43,33.45,No,0
VH105693,Petrol,17.06,982.94,57.62,55.73,2.03,57.76,44.58,No,0
VH109885,Diesel,71.4,124.48,1.74,3.28,-2.86,0.42,2.62,Yes,1
VH107824,CNG,74.79,167.59,2.24,1.59,-8.89,-7.3,1.27,Yes,1
VH103341,Diesel,45.25,478.82,10.58,11.34,-4.33,7.01,9.07,Yes,1
VH105591,CNG,50.82,863.59,16.99,16.84,-2.16,14.68,13.47,No,0
VH102268,Petrol,39.82,332.83,8.36,8.01,-2.07,5.94,6.41,Yes,1
VH102087,Petrol,50.25,271.35,5.4,6.78,-2.4,4.38,5.42,Yes,1
VH107248,CNG,18.33,864.36,47.16,48.12,-10.16,37.96,38.5,Yes,1
VH109603,Diesel,23.2,881.32,37.99,40.04,-4.48,35.56,32.03,No,0
VH107260,Petrol,78.57,852.18,10.85,12.04,-3.48,8.56,9.63,Yes,1
VH100887,Diesel,73.51,362.28,4.93,3.81,1.34,5.15,3.05,No,0
VH100831,Petrol,39.01,313.1,8.03,5.79,4.63,10.42,4.63,No,0
VH100309,Diesel,71.73,86.32,1.2,1.77,-3.73,-1.96,1.42,Yes,1
VH100060,CNG,74.76,36.53,0.49,0.59,-3.01,-2.42,0.47,Yes,1
VH103086,Diesel,76.15,400.03,5.25,6.64,-4.08,2.56,5.31,Yes,1
VH104500,Petrol,42.3,182.24,4.31,1.92,1.55,3.47,1.54,No,0
VH107767,Diesel,74.95,30.83,0.41,1.18,-4.39,-3.21,0.94,Yes,1
VH106609,CNG,32.09,409.7,12.77,12.11,-4.61,7.5,9.69,Yes,1
VH108126,Diesel,15.38,109.91,7.15,9.23,-3.95,5.28,7.38,Yes,1
VH101741,Diesel,10.83,906.98,83.75,80.68,1.7,82.38,64.54,No,0
VH104649,Diesel,17.65,163.24,9.25,9.82,-3.02,6.8,7.86,Yes,1
VH104409,Diesel,41.66,355.3,8.53,5.76,6.46,12.22,4.61,No,0
VH101682,Petrol,69.42,102.28,1.47,1.17,-1.53,-0.36,0.94,Yes,1
VH109640,CNG,43.51,68.28,1.57,4.76,-4.02,0.74,3.81,Yes,1
VH107272,Diesel,74.54,622.99,8.36,7.49,-5.56,1.93,5.99,Yes,1
VH100611,Diesel,54.32,740.98,13.64,12.66,-0.01,12.65,10.13,No,0
VH109583,Diesel,34.68,898.84,25.92,27.41,-1.39,26.02,21.93,No,0
VH103147,Petrol,73.84,340.42,4.61,3.13,2.79,5.92,2.5,No,0
VH103975,CNG,45.24,883.55,19.53,18.01,-8.79,9.22,14.41,Yes,1
VH100150,CNG,26.16,710.69,27.17,29.07,-8.64,20.43,23.26,Yes,1
VH106813,CNG,14.61,50.94,3.49,4.05,0.82,4.87,3.24,No,0
VH106478,Petrol,26.53,40.57,1.53,1.85,-3.65,-1.8,1.48,Yes,1
VH104898,Diesel,66.81,919.06,13.76,13.43,2.62,16.05,10.74,No,0
VH107901,Petrol,23.18,666.11,28.74,27.64,1.68,29.32,22.11,No,0
VH108280,CNG,62.18,264.49,4.25,3.65,6.46,10.11,2.92,No,0
VH100397,Diesel,37.72,806.18,21.37,23.36,0.0,23.36,18.69,No,0
VH103495,Petrol,78.28,891.44,11.39,13.34,-2.88,10.46,10.67,Yes,1
VH109459,Petrol,62.06,680.41,10.96,14.15,-10.82,3.33,11.32,Yes,1
VH102806,Petrol,58.12,224.13,3.86,3.57,-2.62,0.95,2.86,Yes,1
VH109835,Diesel,35.9,156.68,4.36,4.13,-8.5,-4.37,3.3,Yes,1
VH105752,CNG,45.51,306.34,6.73,7.73,-5.21,2.52,6.18,Yes,1
VH102159,Petrol,47.32,308.54,6.52,8.77,-2.19,6.58,7.02,Yes,1
VH106860,Petrol,73.03,658.56,9.02,6.03,1.01,7.04,4.82,No,0
VH109683,CNG,10.6,274.82,25.93,26.64,-3.73,22.91,21.31,No,0
VH107274,Petrol,27.72,932.95,33.66,37.37,-1.35,36.02,29.9,No,0
VH106394,Petrol,63.45,836.21,13.18,14.71,-3.11,11.6,11.77,Yes,1
VH103715,Diesel,67.93,719.02,10.58,10.63,-2.28,8.35,8.5,Yes,1
VH101736,Petrol,75.61,510.41,6.75,7.61,-1.77,5.84,6.09,Yes,1
VH103432,Petrol,7.0,21.22,3.03,4.57,-2.0,2.57,3.66,Yes,1
VH102112,Diesel,33.83,438.43,12.96,11.39,4.62,16.01,9.11,No,0
VH107261,Petrol,34.06,595.64,17.49,13.97,1.23,15.2,11.18,No,0
VH109958,Diesel,49.45,614.3,12.42,13.04,3.62,16.66,10.43,No,0
VH102410,CNG,35.09,258.95,7.38,8.43,-4.61,3.82,6.74,Yes,1
VH100581,Petrol,30.26,410.29,13.56,13.03,-3.38,9.65,10.42,Yes,1
VH100388,Petrol,46.55,477.26,10.25,10.8,-2.35,8.45,8.64,Yes,1
VH109257,CNG,76.08,102.96,1.35,4.29,-2.62,1.67,3.43,Yes,1
VH104885,Petrol,54.52,539.13,9.89,9.72,-1.04,8.68,7.78,No,0
VH102827,Petrol,28.2,193.09,6.85,9.2,0.05,9.25,7.36,No,0
VH103592,CNG,33.43,378.55,11.32,14.38,-3.85,10.53,11.5,Yes,1
VH101515,Diesel,20.17,556.0,27.57,24.47,-1.46,23.01,19.58,No,0
VH100261,Diesel,66.46,835.62,12.57,11.41,-4.36,7.05,9.13,Yes,1
VH103877,CNG,27.97,990.92,35.43,38.48,-7.29,31.19,30.78,No,0
VH105808,Diesel,62.56,488.33,7.81,8.08,2.52,10.6,6.46,No,0
VH101391,Diesel,34.27,323.14,9.43,9.42,-3.42,6.0,7.54,Yes,1
VH100525,CNG,4.68,147.83,31.59,31.59,6.09,37.68,25.27,No,0
VH103781,CNG,68.92,208.63,3.03,2.25,-4.14,-1.89,1.8,Yes,1
VH107096,CNG,15.82,599.68,37.91,36.92,0.36,37.28,29.54,No,0
VH105326,Petrol,34.3,139.96,4.08,6.02,-1.61,4.41,4.82,Yes,1
VH100051,Diesel,64.8,780.34,12.04,12.1,0.22,12.32,9.68,No,0
VH109304,CNG,39.11,539.63,13.8,13.18,-2.99,10.19,10.54,Yes,1
VH108512,Petrol,60.31,508.93,8.44,10.54,-5.82,4.72,8.43,Yes,1
VH106527,Diesel,67.39,853.61,12.67,11.71,-0.14,11.57,9.37,No,0
VH105622,Petrol,49.95,611.85,12.25,14.9,-7.83,7.07,11.92,Yes,1
VH105533,Diesel,6.22,221.83,35.66,35.89,3.85,39.74,28.71,No,0
VH106071,CNG,73.1,267.97,3.67,4.03,-0.86,3.17,3.22,Yes,1
VH108480,Diesel,56.18,50.17,0.89,1.87,-0.51,1.36,1.5,Yes,1
VH104382,Petrol,47.09,903.61,19.19,18.13,1.6,19.73,14.5,No,0
VH102382,Diesel,78.99,236.58,3.0,3.94,-2.45,1.49,3.15,Yes,1
VH103231,Diesel,37.25,598.21,16.06,16.29,-5.67,10.62,13.03,Yes,1
VH102116,Petrol,64.74,101.8,1.57,-1.88,-1.79,-3.67,-1.5,Yes,1
VH102296,Petrol,14.36,877.56,61.11,64.82,-2.37,62.45,51.86,No,0
VH105596,Diesel,44.72,416.29,9.31,10.99,-3.92,7.07,8.79,Yes,1
VH105389,Diesel,71.67,65.48,0.91,1.88,-3.23,-1.35,1.5,Yes,1
VH108938,Petrol,35.49,296.63,8.36,9.81,-2.8,7.01,7.85,Yes,1
VH109496,Petrol,61.75,238.31,3.86,2.95,2.12,5.07,2.36,No,0
VH106753,CNG,18.82,211.8,11.25,9.07,-3.82,5.25,7.26,Yes,1
VH109000,Petrol,7.71,691.82,89.73,91.25,0.89,92.14,73.0,No,0
VH101153,Diesel,6.91,311.56,45.09,46.68,-5.07,41.61,37.34,No,0
VH104990,Petrol,37.13,583.09,15.7,16.49,-4.47,12.02,13.19,Yes,1
VH108182,Diesel,10.71,178.74,16.69,13.21,2.86,16.07,10.57,No,0
VH109277,CNG,40.14,180.18,4.49,2.41,1.81,4.22,1.93,No,0
VH105361,CNG,71.24,317.81,4.46,5.34,-0.17,5.17,4.27,No,0
VH105058,CNG,43.09,914.62,21.23,23.17,-1.26,21.91,18.54,No,0
VH108432,Diesel,24.7,763.37,30.91,31.45,3.98,35.43,25.16,No,0
VH103164,Petrol,31.35,688.54,21.96,22.38,1.03,23.41,17.9,No,0
VH109299,Petrol,56.98,806.24,14.15,16.72,-9.85,6.87,13.38,Yes,1
VH108441,Petrol,60.32,830.5,13.77,13.78,-3.26,10.52,11.02,Yes,1
VH103269,Diesel,56.29,649.88,11.55,11.3,0.9,12.2,9.04,No,0
VH105623,CNG,72.42,699.8,9.66,7.22,1.5,8.72,5.78,No,0
VH106040,Diesel,46.81,712.83,15.23,14.9,0.15,15.05,11.92,No,0
VH106373,Petrol,35.78,96.73,2.7,2.88,4.17,7.05,2.3,No,0
VH100849,Diesel,41.47,455.28,10.98,11.27,0.11,11.38,9.02,No,0
VH101980,Petrol,17.14,795.26,46.4,46.03,0.26,46.29,36.82,No,0
VH102303,Petrol,71.24,108.06,1.52,3.72,2.89,6.61,2.98,No,0
VH108604,Diesel,3.44,162.15,47.14,48.18,-0.89,47.29,38.54,No,0
VH109248,CNG,35.18,371.62,10.56,10.91,-3.94,6.97,8.73,Yes,1
VH105658,Petrol,36.8,263.74,7.17,7.47,-5.17,2.3,5.98,Yes,1
VH101078,Diesel,45.03,782.9,17.39,20.15,-2.23,17.92,16.12,No,0
VH108154,Diesel,20.83,708.86,34.03,36.74,-5.6,31.14,29.39,No,0
VH103545,Petrol,42.06,684.62,16.28,14.51,4.44,18.95,11.61,No,0
VH101978,CNG,62.16,117.51,1.89,2.9,-4.82,-1.92,2.32,Yes,1
VH105658,Petrol,36.8,263.74,7.17,7.47,-5.17,2.3,5.98,Yes,1
VH102972,CNG,14.61,83.15,5.69,3.0,8.04,11.04,2.4,No,0
VH102127,CNG,23.7,338.08,14.26,17.87,-3.67,14.2,14.3,Yes,1
VH107141,CNG,76.95,312.02,4.05,3.4,0.21,3.61,2.72,No,0
VH109531,Petrol,78.63,857.89,10.91,15.22,-3.19,12.03,12.18,Yes,1
VH109798,Petrol,33.7,676.45,20.07,21.44,-0.15,21.29,17.15,No,0
VH102457,CNG,33.57,403.4,12.02,10.37,5.67,16.04,8.3,No,0
VH104897,Petrol,55.03,636.06,11.56,10.98,0.39,11.37,8.78,No,0
VH106874,CNG,66.4,479.27,7.22,6.46,-3.24,3.22,5.17,Yes,1
VH101161,Petrol,25.49,609.64,23.92,26.75,-2.71,24.04,21.4,No,0
VH107769,CNG,30.01,446.57,14.88,15.22,0.67,15.89,12.18,No,0
VH107712,CNG,53.63,908.04,16.93,16.29,-1.42,14.87,13.03,No,0
VH104653,Petrol,19.54,257.75,13.19,14.05,-3.5,10.55,11.24,Yes,1
VH102605,CNG,54.28,403.77,7.44,8.03,-8.28,-0.25,6.42,Yes,1
VH102284,Diesel,18.21,337.67,18.54,17.82,-0.88,16.94,14.26,No,0
VH106697,Petrol,74.32,898.14,12.08,10.74,0.75,11.49,8.59,No,0
VH105211,Petrol,27.83,66.4,2.39,3.0,-1.5,1.5,2.4,Yes,1
VH104482,Diesel,49.91,652.78,13.08,12.82,-0.49,12.33,10.26,No,0
VH105716,Diesel,24.24,127.17,5.25,7.34,-2.8,4.54,5.87,Yes,1
VH107567,CNG,6.64,46.54,7.01,6.3,-2.91,3.39,5.04,Yes,1
VH106633,Petrol,71.01,123.29,1.74,1.65,-2.56,-0.91,1.32,Yes,1
VH108477,Diesel,55.5,97.84,1.76,1.53,-3.38,-1.85,1.22,Yes,1
VH109090,Petrol,76.61,216.01,2.82,5.25,-3.49,1.76,4.2,Yes,1
VH103884,Diesel,65.21,839.98,12.88,11.96,-0.18,11.78,9.57,No,0
VH108209,Diesel,68.72,685.31,9.97,9.99,-1.87,8.12,7.99,No,0
VH104987,CNG,24.88,793.97,31.91,32.35,1.32,33.67,25.88,No,0
VH109531,Petrol,78.63,857.89,10.91,15.22,-3.19,12.03,12.18,Yes,1
VH104210,CNG,72.9,54.71,0.75,2.45,-6.06,-3.61,1.96,Yes,1
VH107996,Diesel,56.05,848.98,15.15,15.05,-5.73,9.32,12.04,Yes,1
VH103328,Diesel,69.41,122.16,1.76,0.68,4.34,5.02,0.54,No,0
VH106484,CNG,14.91,896.73,60.14,63.58,-1.66,61.92,50.86,No,0
VH107762,CNG,34.75,886.17,25.5,21.32,5.41,26.73,17.06,No,0
VH106013,CNG,21.79,90.49,4.15,1.71,-1.43,0.28,1.37,Yes,1
VH108699,Diesel,12.07,220.58,18.28,18.98,-5.15,13.83,15.18,Yes,1
VH106937,Diesel,34.45,107.5,3.12,2.93,-4.9,-1.97,2.34,Yes,1
VH107017,Petrol,67.26,449.34,6.68,9.36,-4.39,4.97,7.49,Yes,1
VH108000,Diesel,78.0,532.78,6.83,7.95,-5.08,2.87,6.36,Yes,1
VH108237,Diesel,56.1,726.86,12.96,13.84,-1.22,12.62,11.07,No,0
VH103848,Petrol,36.24,982.61,27.11,27.93,-3.51,24.42,22.34,No,0
VH101713,Petrol,66.25,917.83,13.85,14.22,-5.63,8.59,11.38,Yes,1
VH109763,CNG,33.6,425.35,12.66,16.02,-0.72,15.3,12.82,No,0
VH107651,Diesel,16.03,482.74,30.11,32.3,-5.61,26.69,25.84,No,0
VH108806,Petrol,32.88,588.19,17.89,19.3,-1.15,18.15,15.44,No,0
VH103949,CNG,47.0,510.53,10.86,13.24,-5.05,8.19,10.59,Yes,1
VH101676,CNG,51.44,625.79,12.17,13.79,-0.61,13.18,11.03,No,0
VH107050,Petrol,23.67,805.48,34.03,36.0,1.07,37.07,28.8,No,0
VH109021,Petrol,23.52,404.65,17.2,16.48,-0.14,16.34,13.18,No,0
VH103813,Petrol,29.01,89.61,3.09,3.85,-3.96,-0.11,3.08,Yes,1
VH107696,Diesel,13.76,94.77,6.89,9.53,-4.71,4.82,7.62,Yes,1
VH102995,Petrol,23.31,629.42,27.0,26.0,1.32,27.32,20.8,No,0
VH105405,Diesel,13.94,437.94,31.42,35.0,-2.05,32.95,28.0,No,0
VH108105,CNG,51.53,662.89,12.86,13.57,-8.52,5.05,10.86,Yes,1
VH100856,CNG,13.22,853.89,64.59,64.31,-2.85,61.46,51.45,No,0
VH105489,Petrol,27.1,245.05,9.04,10.44,-2.23,8.21,8.35,Yes,1
VH105815,CNG,47.03,695.89,14.8,18.97,-13.04,5.93,15.18,Yes,1
VH109590,Diesel,59.24,421.28,7.11,10.54,-7.54,3.0,8.43,Yes,1
VH104851,Diesel,77.89,256.21,3.29,3.62,4.22,7.84,2.9,No,0
VH103426,Diesel,11.12,606.53,54.54,52.68,4.59,57.27,42.14,No,0
VH106903,CNG,34.56,456.83,13.22,13.61,1.45,15.06,10.89,No,0
VH101057,CNG,40.24,996.79,24.77,26.92,-6.71,20.21,21.54,Yes,1
VH104916,CNG,11.56,351.45,30.4,28.37,-1.22,27.15,22.7,No,0
VH100641,Diesel,65.92,440.63,6.68,8.89,3.37,12.26,7.11,No,0
VH101435,Diesel,45.85,667.93,14.57,12.89,0.34,13.23,10.31,No,0
VH105985,CNG,18.68,96.94,5.19,4.65,-1.04,3.61,3.72,Yes,1
VH106692,Diesel,62.23,298.92,4.8,6.97,-5.73,1.24,5.58,Yes,1
VH102852,CNG,63.64,621.24,9.76,10.21,-3.15,7.06,8.17,Yes,1
VH101365,Diesel,47.41,402.48,8.49,6.95,-1.55,5.4,5.56,Yes,1
VH104507,Diesel,49.5,891.55,18.01,16.45,2.62,19.07,13.16,No,0
VH105973,Petrol,54.13,911.48,16.84,17.33,-0.02,17.31,13.86,No,0
VH102597,Petrol,2.92,133.92,45.86,50.6,-4.38,46.22,40.48,No,0
VH109799,Petrol,58.98,866.54,14.69,13.58,4.13,17.71,10.86,No,0
VH101157,Petrol,58.42,85.84,1.47,2.51,-1.94,0.57,2.01,Yes,1
VH100575,Diesel,12.01,584.07,48.63,46.83,-3.2,43.63,37.46,No,0
VH103419,CNG,13.69,963.53,70.38,74.34,-7.23,67.11,59.47,No,0
VH101828,Diesel,54.74,124.58,2.28,1.19,-1.16,0.03,0.95,Yes,1
VH103715,Diesel,67.93,719.02,10.58,10.63,-2.28,8.35,8.5,Yes,1
VH101378,Diesel,77.49,538.67,6.95,4.99,6.59,11.58,3.99,No,0
VH104284,CNG,68.01,718.99,10.57,10.73,-0.95,9.78,8.58,No,0
VH100011,CNG,57.12,188.0,3.29,3.68,-1.15,2.53,2.94,Yes,1
VH105631,Petrol,59.91,690.9,11.53,11.09,-4.73,6.36,8.87,Yes,1
VH108703,Petrol,40.95,295.44,7.21,7.76,-3.79,3.97,6.21,Yes,1
VH109035,Petrol,61.93,661.81,10.69,13.17,-0.85,12.32,10.54,No,0
VH101813,Petrol,64.05,385.47,6.02,7.24,-0.27,6.97,5.79,No,0
VH103751,Petrol,17.33,562.42,32.45,32.37,-0.04,32.33,25.9,No,0
VH102050,Diesel,70.5,581.3,8.25,11.5,-3.96,7.54,9.2,Yes,1
VH100319,Diesel,47.23,594.39,12.59,13.49,-6.07,7.42,10.79,Yes,1
VH103911,Diesel,62.6,572.43,9.14,9.56,-5.02,4.54,7.65,Yes,1
VH104598,Diesel,20.87,731.72,35.06,34.36,2.16,36.52,27.49,No,0
VH102511,Petrol,79.65,412.8,5.18,5.43,-1.15,4.28,4.34,Yes,1
VH107556,CNG,55.27,40.07,0.72,1.43,-1.69,-0.26,1.14,Yes,1
VH101959,CNG,76.57,913.45,11.93,10.18,2.09,12.27,8.14,No,0
VH105552,Diesel,46.91,63.97,1.36,1.59,2.9,4.49,1.27,No,0
VH109986,Petrol,63.88,733.17,11.48,8.33,2.75,11.08,6.66,No,0
VH109869,CNG,34.75,986.19,28.38,29.91,-1.7,28.21,23.93,No,0
VH102436,Diesel,18.44,418.05,22.67,22.26,-3.24,19.02,17.81,No,0
VH107236,CNG,62.2,892.34,14.35,14.35,0.38,14.73,11.48,No,0
VH106595,Diesel,64.17,897.57,13.99,13.99,5.8,19.79,11.19,No,0
VH104982,Petrol,26.34,852.72,32.37,30.75,6.59,37.34,24.6,No,0
VH106330,Diesel,67.05,416.22,6.21,8.81,-4.44,4.37,7.05,Yes,1
VH106699,Petrol,9.01,863.62,95.85,95.85,-2.02,93.83,76.68,No,0
VH109389,CNG,25.72,947.95,36.86,37.78,-5.54,32.24,30.22,No,0
VH105353,Petrol,66.05,609.77,9.23,8.69,-3.56,5.13,6.95,Yes,1
VH104695,CNG,45.06,219.65,4.87,7.12,-5.66,1.46,5.7,Yes,1
VH102909,CNG,40.39,473.68,11.73,12.61,-1.26,11.35,10.09,No,0
VH108851,Petrol,47.51,156.15,3.29,3.47,-2.79,0.68,2.78,Yes,1
VH104913,Petrol,49.3,375.57,7.62,6.89,-3.6,3.29,5.51,Yes,1
VH106925,CNG,69.93,306.01,4.38,6.74,4.38,11.12,5.39,No,0
VH105908,Petrol,67.69,444.95,6.57,8.37,-4.05,4.32,6.7,Yes,1
VH105078,Petrol,6.43,790.57,122.95,125.32,-3.79,121.53,100.26,No,0
VH104569,CNG,66.33,599.28,9.03,11.22,-6.6,4.62,8.98,Yes,1
VH102062,CNG,54.81,896.81,16.36,19.67,-2.59,17.08,15.74,No,0
VH102552,Petrol,53.63,405.55,7.56,8.7,-0.06,8.64,6.96,No,0
VH103907,CNG,51.04,784.46,15.37,14.77,2.01,16.78,11.82,No,0
